full_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,price_per_km,log_resale_price
2019 Maruti Baleno 1.2 Sigma,4.54,Jun-19,1197,Third Party,Manual,50316,First Owner,Petrol,83.1,5,21.4,Hatchback,Kolkata,9.02E-05,1.711994501
2015 Hyundai Grand i10 Asta Option,3.68,Jun-15,1197,Third Party,Manual,26566,Second Owner,Petrol,82,5,18.9,Hatchback,Kolkata,0.000138523,1.54329811
2020 Hyundai Grand i10 Nios Sportz,5.56,Jun-20,1197,Third Party,Manual,44560,First Owner,Petrol,81.86,5,20.7,Hatchback,Kolkata,0.000124776,1.880990603
2015 Hyundai Xcent 1.1 CRDi S Option,3.09,Jun-15,1120,Third Party,Manual,43308,First Owner,Diesel,71.01,5,24.4,Sedan,Kolkata,7.13E-05,1.40854497
2014 Maruti Celerio VXI AT,3.12,Jun-14,998,Third Party,Automatic,66256,First Owner,Petrol,67.04,5,23.1,Hatchback,Kolkata,4.71E-05,1.415853163
2017 Hyundai i20 Active 1.4 S,4.87,Jun-17,1396,Third Party,Manual,44744,Third Owner,Diesel,88.73,5,21.19,Hatchback,Kolkata,0.000108841,1.769854634
2016 Hyundai Verna 1.4 VTVT,4.25,Jun-16,1396,Comprehensive,Manual,53275,First Owner,Petrol,105.5,5,17.43,Sedan,Kolkata,7.98E-05,1.658228077
2017 Maruti Swift Dzire VDI,5,2017,1248,Third Party insurance,Manual,90000,Second Owner,Diesel,74,5,26.59,Sedan,Kolkata,5.56E-05,1.791759469
2015 Toyota Innova 2.5 ZX Diesel 7 Seater,10.5,2015,2494,Third Party insurance,Manual,150000,First Owner,Diesel,100.6,7,12.99,MUV,Kolkata,7.00E-05,2.442347035
2019 Maruti Ciaz Alpha BSIV,8,2019,1462,Third Party insurance,Manual,30000,First Owner,Petrol,103.25,5,21.56,Sedan,Kolkata,0.000266667,2.197224577
2016 Hyundai i20 Active Base Petrol,5,2016,1197,Third Party insurance,Manual,120000,First Owner,Petrol,81.86,5,17.19,Hatchback,Kolkata,4.17E-05,1.791759469
2014 Volkswagen Vento 1.5 TDI Comfortline,3.4,2014,1498,Third Party insurance,Manual,30000,First Owner,Diesel,103.2,5,20.34,Sedan,Kolkata,0.000113333,1.481604541
2017 Renault KWID 1.0 RXT,2.55,2017,999,Third Party insurance,Manual,40000,Second Owner,Petrol,67,5,23.01,Hatchback,Kolkata,6.37E-05,1.266947603
2022 Mercedes-Benz C-Class C 220d BSVI,53,2022,1993,Third Party insurance,Automatic,10000,Second Owner,Diesel,197.13,5,23,Sedan,Kolkata,0.0053,3.988984047
2018 Hyundai Verna VTVT 1.4 E,6,2018,1368,Third Party insurance,Manual,40000,Third Owner,Petrol,98.6,5,19.1,Sedan,Kolkata,0.00015,1.945910149
2020 Hyundai Santro Magna Corp Edition,4.65,Jun-20,1086,Comprehensive,Manual,17446,Second Owner,Petrol,68.07,5,20.3,Hatchback,Kolkata,0.000266537,1.731655545
2023 MG Hector Sharp Diesel MT,18.57,Jun-23,1956,Comprehensive,Manual,8559,First Owner,Diesel,167.68,5,,SUV,Kolkata,0.002169646,2.973997781
2016 Hyundai i10 Sportz 1.1L,2.89,Sep-16,1086,Comprehensive,Manual,51790,First Owner,Petrol,68.05,5,19.81,Hatchback,Kolkata,5.58E-05,1.358409158
2021 Maruti Alto 800 LXI Opt BSVI,3.9,Jan-22,796,Third Party,Manual,5476,First Owner,Petrol,47.33,5,22.05,Hatchback,Kolkata,0.000712199,1.589235205
2010 Hyundai i10 Sportz 1.2,1.75,Jun-10,1197,Comprehensive,Manual,60585,First Owner,Petrol,78.9,5,20.36,Hatchback,Kolkata,2.89E-05,1.011600912
2022 Nissan Magnite XE BSVI,5.93,Feb-22,999,Comprehensive,Manual,8056,First Owner,Petrol,71.02,5,18.75,SUV,Kolkata,0.000736097,1.935859813
2016 Datsun RediGO T,2.4,Aug-16,799,Third Party,Manual,10289,First Owner,Petrol,53.64,5,22.7,Hatchback,Kolkata,0.000233259,1.223775432
2021 Datsun RediGO T Option,3.59,Jun-21,799,Third Party,Manual,6540,First Owner,Petrol,53.64,5,20.71,Hatchback,Kolkata,0.00054893,1.523880024
2018 Toyota Yaris J BSIV,7.2,Jun-18,1496,Third Party,Manual,24020,Second Owner,Petrol,105.5,5,17.1,Sedan,Kolkata,0.00029975,2.104134154
2014 Hyundai EON Era Plus,2.29,May-14,814,Third Party,Manual,22321,Second Owner,Petrol,55.2,5,21.1,Hatchback,Kolkata,0.000102594,1.190887565
2016 Renault KWID RXT,2.22,May-16,799,Third Party,Manual,72308,Second Owner,Petrol,53.3,5,25.17,Hatchback,Kolkata,3.07E-05,1.16938136
2019 Maruti Ertiga ZXI Plus Petrol,8.5,2019,1462,Third Party insurance,Manual,30000,First Owner,Petrol,103,7,19.34,MUV,Kolkata,0.000283333,2.251291799
2016 Honda Amaze SX i VTEC,3.6,2016,1198,Third Party insurance,Manual,40000,Third Owner,Petrol,86.7,5,17.8,Sedan,Kolkata,9.00E-05,1.526056303
2016 Honda Amaze SX i VTEC,3.6,2016,1198,Third Party insurance,Manual,40000,Third Owner,Petrol,86.7,5,17.8,Sedan,Kolkata,9.00E-05,1.526056303
2015 Maruti Celerio VXI AT,3,2015,998,Third Party insurance,Automatic,80000,First Owner,Petrol,67.04,5,23.1,Hatchback,Kolkata,3.75E-05,1.386294361
2011 Hyundai i20 1.2 Magna,2.9,2011,1197,Third Party insurance,Manual,70000,First Owner,Petrol,805200,5,18.5,Hatchback,Kolkata,4.14E-05,1.360976553
2019 Ford Endeavour 3.2 Titanium AT 4X4,28,2019,3198,Third Party insurance,Automatic,40000,First Owner,Diesel,197,7,10.91,SUV,Kolkata,0.0007,3.36729583
2019 Maruti Alto 800 Tour H,2.76,2019,796,Third Party insurance,Manual,50000,Second Owner,Petrol,47.3,5,24.7,Hatchback,Kolkata,5.52E-05,1.324418957
2011 Ford Figo Petrol EXI,2,2011,1196,Third Party insurance,Manual,50000,Second Owner,Petrol,70,5,15.6,Hatchback,Kolkata,4.00E-05,1.098612289
2019 Maruti Wagon R VXI,4.98,Apr-19,998,Third Party,Manual,31197,First Owner,Petrol,67.05,5,21.79,Hatchback,Kolkata,0.000159631,1.788420568
2017 Renault KWID 1.0 AMT RXL,2.8,May-17,999,Comprehensive,Automatic,23996,First Owner,Petrol,67,5,24.04,Hatchback,Kolkata,0.000116686,1.335001067
2016 Honda Jazz 1.2 VX i VTEC,4,May-16,1199,Third Party insurance,Manual,88785,First Owner,Petrol,88.7,5,18.7,Hatchback,Kolkata,4.51E-05,1.609437912
2016 Hyundai i20 Asta Option 1.2,5.07,Jun-16,1197,Third Party,Manual,49922,First Owner,Petrol,81.83,5,18.6,Hatchback,Kolkata,0.000101558,1.803358605
2022 MG Hector Sharp CVT,18.85,Jun-22,1451,Third Party,Automatic,10197,First Owner,Petrol,141,5,,SUV,Kolkata,0.001848583,2.988204007
2022 Tata New Safari XZA Plus 6 Str AT BSVI,22.19,Jun-22,1956,Third Party,Automatic,7114,First Owner,Diesel,167.67,6,14.08,SUV,Kolkata,0.003119202,3.143721151
2019 Kia Seltos GTX,10.95,Jun-19,1353,Third Party,Manual,67092,First Owner,Petrol,113.43,5,16.8,SUV,Kolkata,0.000163209,2.480731278
2012 Volkswagen Vento Petrol Comfortline,2.87,Jun-12,1598,Third Party,Manual,93097,First Owner,Petrol,103.6,5,15.04,Sedan,Kolkata,3.08E-05,1.353254507
2022 Maruti XL6 Alpha Plus BSVI,12.61,Jun-22,1462,Comprehensive,Manual,8546,First Owner,Petrol,101.65,6,20.97,MUV,Kolkata,0.001475544,2.610804817
2019 Volkswagen Polo 1.0 MPI Trendline,5.42,Jun-19,999,Comprehensive,Manual,25042,First Owner,Petrol,75.1,5,17.74,Hatchback,Kolkata,0.000216436,1.859418118
2017 Tata Tiago 1.05 Revotorq XM,3.35,Jun-17,1047,Third Party,Manual,48272,First Owner,Diesel,69,5,27.28,Hatchback,Kolkata,6.94E-05,1.470175845
2013 Mercedes-Benz C-Class C 220 CDI Avantgarde,9,2013,2143,Third Party insurance,Automatic,40000,First Owner,Diesel,170,5,19.27,Sedan,Kolkata,0.000225,2.302585093
2020 Maruti XL6 Alpha,10.5,2020,1462,Third Party insurance,Manual,30000,First Owner,Petrol,103.2,6,19.01,MUV,Kolkata,0.00035,2.442347035
2021 Honda City V MT,8.1,2021,1497,Third Party insurance,Manual,60000,First Owner,Petrol,117.6,5,17.4,Sedan,Kolkata,0.000135,2.208274414
2013 Hyundai EON D Lite Plus,2.1,2013,814,Third Party insurance,Manual,10000,First Owner,Petrol,55.2,5,21.1,Hatchback,Kolkata,0.00021,1.131402111
2022 Mahindra Marazzo M2 8Str BSVI,10.9,2022,1497,Third Party insurance,Manual,20000,First Owner,Diesel,120.96,8,17.3,MUV,Kolkata,0.000545,2.4765384
2016 Datsun GO Plus Style,2.8,2016,1198,Third Party insurance,Manual,40000,First Owner,Petrol,67,7,20.62,MUV,Kolkata,7.00E-05,1.335001067
2019 Hyundai Xcent 1.2 VTVT SX,5,2019,1197,Third Party insurance,Manual,40000,First Owner,Petrol,81.86,5,20.14,Sedan,Kolkata,0.000125,1.791759469
2012 Tata Indigo LS BSIV,1.78,2012,1396,Third Party insurance,Manual,60000,First Owner,Diesel,69,5,23.03,Sedan,Kolkata,2.97E-05,1.022450928
2017 Datsun RediGO Gold 1.0,2.39,Jun-17,999,Comprehensive,Manual,55256,Second Owner,Petrol,68,5,22.5,Hatchback,Kolkata,4.33E-05,1.220829921
2014 Hyundai Elantra CRDi SX AT,6.27,Jun-14,1582,Comprehensive,Automatic,57727,First Owner,Diesel,126.24,5,19.5,Sedan,Kolkata,0.000108615,1.983756292
2014 Honda Brio S MT,2.67,Jun-14,1198,Third Party,Manual,35402,First Owner,Petrol,86.8,5,19.4,Hatchback,Kolkata,7.54E-05,1.300191662
2017 Hyundai i20 Asta Option 1.4 CRDi,5.63,May-17,1396,Third Party,Manual,53317,First Owner,Diesel,88.73,5,22.54,Hatchback,Kolkata,0.000105595,1.891604804
2013 Maruti Swift VDI,3.07,May-14,1248,Third Party,Manual,91653,First Owner,Diesel,74,5,22.9,Hatchback,Kolkata,3.35E-05,1.403642999
2016 Hyundai i20 Active 1.2 S,4.14,May-16,1197,Third Party,Manual,102621,Second Owner,Petrol,81.86,5,17.19,Hatchback,Kolkata,4.03E-05,1.637053079
2015 Maruti Swift Dzire VXI,3.43,Jan-16,1197,Comprehensive,Manual,41565,Second Owner,Petrol,88.5,5,22.41,Sedan,Kolkata,8.25E-05,1.488399584
2015 Maruti Swift Dzire ZXI,4.08,Aug-16,1197,Comprehensive,Manual,32152,First Owner,Petrol,88.5,5,22.41,Sedan,Kolkata,0.000126897,1.625311262
2019 Renault KWID RXL,3.39,Jun-19,799,Third Party,Manual,30345,First Owner,Petrol,53.26,5,22.25,Hatchback,Kolkata,0.000111715,1.479329227
2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,4.12,Dec-17,1197,Comprehensive,Manual,38612,First Owner,Petrol,81.86,5,18.9,Hatchback,Kolkata,0.000106703,1.633154439
2016 Maruti Swift VXI,4.63,Apr-16,1197,Comprehensive,Manual,30478,First Owner,Petrol,88.5,5,22.38,Hatchback,Kolkata,0.000151913,1.728109442
2013 Maruti Wagon R LXI BS IV,3.2,2013,998,Third Party insurance,Manual,60000,First Owner,Petrol,67.04,5,20.51,Hatchback,Kolkata,5.33E-05,1.435084525
2014 Hyundai Xcent 1.2 Kappa S,3.05,2014,1197,Third Party insurance,Manual,40000,Third Owner,Petrol,82,5,19.1,Sedan,Kolkata,7.63E-05,1.398716881
2015 Toyota Etios Liva G,3,2015,1197,Third Party insurance,Manual,50000,First Owner,Petrol,78.9,5,17.71,Hatchback,Kolkata,6.00E-05,1.386294361
2017 Tata Tiago 1.2 Revotron XM,2.65,2017,1199,Third Party insurance,Manual,40000,Second Owner,Petrol,84,5,23.84,Hatchback,Kolkata,6.63E-05,1.294727168
2017 Tata Tiago 1.05 Revotorq XM,2.65,2017,1047,Third Party insurance,Manual,40000,Second Owner,Diesel,69,5,27.28,Hatchback,Kolkata,6.63E-05,1.294727168
2012 Honda Civic 1.8 V MT,3.5,2012,1799,Third Party insurance,Manual,90000,Second Owner,Petrol,130.2,5,14.8,Sedan,Kolkata,3.89E-05,1.504077397
2015 Maruti Alto 800 LXI,2.1,2015,796,Third Party insurance,Manual,70000,Second Owner,Petrol,47.3,5,22.74,Hatchback,Kolkata,3.00E-05,1.131402111
2018 Hyundai Grand i10 1.2 Kappa Magna BSIV,4.9,2018,1197,Third Party insurance,Manual,10000,First Owner,Petrol,81.86,5,18.9,Hatchback,Kolkata,0.00049,1.774952351
2016 Honda Amaze S i-Vtech,3.7,Mar-16,1198,Comprehensive,Manual,44890,First Owner,Petrol,86.7,5,18,Sedan,Kolkata,8.24E-05,1.547562509
2011 Maruti Ritz LXi,1.43,May-11,1197,Comprehensive,Manual,96609,Second Owner,Petrol,85.8,5,18.5,Hatchback,Kolkata,1.48E-05,0.887891257
2014 Hyundai EON Era Plus,2.14,Apr-14,814,Comprehensive,Manual,21477,Third Owner,Petrol,55.2,5,21.1,Hatchback,Kolkata,9.96E-05,1.1442228
2022 Maruti Celerio ZXI Plus,6.58,Sep-22,998,Zero Dep,Manual,14425,First Owner,Petrol,65.71,5,24.97,Hatchback,Kolkata,0.000456153,2.0255132
2014 Maruti Celerio VXI AMT,3.3,Apr-14,998,Comprehensive,Automatic,50714,First Owner,Petrol,65.71,5,26.68,Hatchback,Kolkata,6.51E-05,1.458615023
2016 Maruti Swift VXI,4.49,May-16,1197,Third Party,Manual,8347,First Owner,Petrol,88.5,5,22.38,Hatchback,Kolkata,0.000537918,1.702928256
2017 Hyundai Grand i10 1.2 Kappa Magna BSIV,3.62,Jul-17,1197,Third Party insurance,Manual,52549,First Owner,Petrol,81.86,5,18.9,Hatchback,Kolkata,6.89E-05,1.530394705
2020 Maruti Swift VXI,6.09,Oct-20,1197,Comprehensive,Manual,10118,First Owner,Petrol,88.5,5,22.38,Hatchback,Kolkata,0.000601898,1.958685341
2020 Maruti S-Presso VXI Plus 2019-2022,4.28,Jul-20,998,Comprehensive,Manual,11768,First Owner,Petrol,65.71,5,21.7,Hatchback,Kolkata,0.000363698,1.663926098
2018 Tata Tiago 1.2 Revotron XM Option,3.16,Jun-18,1199,Comprehensive,Manual,24977,First Owner,Petrol,84,5,23.84,Hatchback,Kolkata,0.000126516,1.425515074
2020 Maruti Wagon R VXI AMT 1.2,5.88,Mar-20,1197,Comprehensive,Automatic,10667,First Owner,Petrol,81.8,5,20.52,Hatchback,Kolkata,0.000551233,1.928618652
2011 Hyundai i10 Sportz,2.24,Aug-11,1197,Comprehensive,Manual,81575,First Owner,Petrol,78.9,5,20.36,Hatchback,Kolkata,2.75E-05,1.17557333
2003 Maruti Zen LX BSII,50000,2003,993,Third Party insurance,Manual,30000,First Owner,Petrol,60,5,17.3,Hatchback,Kolkata,1.666666667,10.81979828
2018 Hyundai Elantra 2.0 SX Option AT,14,2018,1999,Third Party insurance,Automatic,30000,First Owner,Petrol,149.92,5,14.62,Sedan,Kolkata,0.000466667,2.708050201
2022 Renault Kiger RXZ Turbo CVT,10.5,2022,999,Third Party insurance,Automatic,20000,First Owner,Petrol,98.63,5,18.24,SUV,Kolkata,0.000525,2.442347035
2004 Maruti Wagon R LXI,75000,2004,998,Third Party insurance,Manual,150000,Second Owner,Petrol,67.1,5,18.9,Hatchback,Kolkata,0.5,11.22525673
2015 Hyundai Creta 1.6 VTVT S,5.5,2015,1591,Third Party insurance,Manual,60000,First Owner,Petrol,121.3,5,15.29,SUV,Kolkata,9.17E-05,1.871802177
2014 Volkswagen Polo 1.2 MPI Highline,2.9,2014,1198,Third Party insurance,Manual,90000,Second Owner,Petrol,74,5,16.47,Hatchback,Kolkata,3.22E-05,1.360976553
2009 Maruti Estilo LXI,1.2,2009,1061,Third Party insurance,Manual,50000,Second Owner,Petrol,,,19.5,Hatchback,Kolkata,2.40E-05,0.78845736
2013 Ford Fiesta Classic 1.4 Duratorq Titanium,2,2013,1399,Third Party insurance,Manual,150000,First Owner,Diesel,67,5,19.68,Sedan,Kolkata,1.33E-05,1.098612289
2022 Maruti Wagon R VXI CNG BSVI,7.01,Aug-22,998,Third Party,Manual,5870,First Owner,CNG,55.92,5,34.05,Hatchback,Kolkata,0.001194208,2.080690761
2017 Hyundai Grand i10 1.2 Kappa Magna BSIV,3.6,Sep-17,1197,Third Party insurance,Manual,26080,First Owner,Petrol,81.86,5,18.9,Hatchback,Kolkata,0.000138037,1.526056303
2010 Maruti Wagon R VXI Minor,1.45,Mar-10,998,Third Party,Manual,76672,Third Owner,Petrol,67.1,5,18.9,Hatchback,Kolkata,1.89E-05,0.896088025
2016 Mahindra KUV 100 mFALCON G80 K8 5str,3.5,Oct-16,1198,Third Party insurance,Manual,66000,Second Owner,Petrol,82,5,18.15,SUV,Kolkata,5.30E-05,1.504077397
2022 Tata Tiago NRG XZA AMT BSVI,6.72,Jan-22,1199,Comprehensive,Automatic,17252,First Owner,Petrol,84.48,5,20.09,Hatchback,Kolkata,0.00038952,2.043814364
2020 Maruti Wagon R ZXI 1.2,5.84,Sep-20,1197,Third Party,Manual,11798,First Owner,Petrol,81.8,5,20.52,Hatchback,Kolkata,0.000494999,1.922787732
2016 Hyundai i10 Sportz 1.1L,2.94,Dec-16,1086,Third Party insurance,Manual,39401,First Owner,Petrol,68.05,5,19.81,Hatchback,Kolkata,7.46E-05,1.371180723
2017 Tata Tiago 1.2 Revotron XZ,3.74,Jun-17,1199,Comprehensive,Manual,82322,First Owner,Petrol,84,5,23.84,Hatchback,Kolkata,4.54E-05,1.556037136
2016 Hyundai i20 Magna 1.2,4.04,Apr-16,1197,Comprehensive,Manual,80114,First Owner,Petrol,81.83,5,18.6,Hatchback,Kolkata,5.04E-05,1.617406082
2013 Toyota Corolla Altis 1.8 J,4.07,Jun-13,1798,Third Party,Manual,56722,Third Owner,Petrol,138,5,14.53,Sedan,Kolkata,7.18E-05,1.623340818
2014 Hyundai EON Era Plus,2.23,Apr-14,814,Third Party,Manual,26135,First Owner,Petrol,55.2,5,21.1,Hatchback,Kolkata,8.53E-05,1.172482137
2017 Maruti Baleno 1.2 CVT Delta,5.13,Mar-17,1197,Comprehensive,Automatic,14141,Third Owner,Petrol,83.1,5,21.4,Hatchback,Kolkata,0.000362775,1.81319475
2016 Hyundai Grand i10 AT Asta,4.4,2016,1197,Third Party insurance,Automatic,40000,Second Owner,Petrol,82,5,18.9,Hatchback,Kolkata,0.00011,1.686398954
2016 BMW X3 xDrive30d M Sport,24.8,2016,2993,Third Party insurance,Automatic,40000,First Owner,Diesel,258,5,16.55,SUV,Kolkata,0.00062,3.250374492
2016 Toyota Fortuner 4x2 AT,16.5,2016,2982,Third Party insurance,Automatic,90000,First Owner,Diesel,168.5,7,12.55,SUV,Kolkata,0.000183333,2.862200881
2018 Audi A3 35 TFSI Premium,18,2018,1395,Third Party insurance,Automatic,10000,First Owner,Petrol,150,5,19.8,Sedan,Kolkata,0.0018,2.944438979
2017 Hyundai EON Era Plus,1.6,2017,814,Third Party insurance,Manual,20000,First Owner,Petrol,55.2,5,21.1,Hatchback,Kolkata,8.00E-05,0.955511445
2015 Maruti Alto 800 LXI,2.3,2015,796,Third Party insurance,Manual,50000,Second Owner,Petrol,47.3,5,22.74,Hatchback,Kolkata,4.60E-05,1.193922468
2015 BMW 3 Series 320d Sport Line,10,2015,1995,Third Party insurance,Automatic,70000,Second Owner,Diesel,184,5,18.88,Sedan,Kolkata,0.000142857,2.397895273
2021 Honda City ZX CVT,14,2021,1498,Third Party insurance,Automatic,10000,First Owner,Petrol,119.35,5,18.3,Sedan,Kolkata,0.0014,2.708050201
2018 Honda City i-VTEC CVT ZX,9.71,Oct-18,1497,Comprehensive,Automatic,22990,Second Owner,Petrol,117.6,5,18,Sedan,Kolkata,0.000422358,2.371177884
2016 Maruti Ertiga VXI,5.93,Apr-16,1462,Comprehensive,Manual,48539,Second Owner,Petrol,101.65,7,20.51,MUV,Kolkata,0.00012217,1.935859813
2010 Hyundai Santro Xing GL,1.47,Sep-10,1086,Third Party,Manual,65916,Third Owner,Petrol,62,5,,Hatchback,Kolkata,2.23E-05,0.904218151
2014 Honda City i DTEC SV,3.78,Oct-14,1498,Comprehensive,Manual,102684,First Owner,Diesel,98.6,5,26,Sedan,Kolkata,3.68E-05,1.564440547
2019 Hyundai Santro Magna BSIV,4.62,Nov-19,1086,Third Party,Manual,7019,First Owner,Petrol,68,5,20.3,Hatchback,Kolkata,0.000658213,1.726331664
2017 Maruti Baleno 1.3 Delta,4.79,Aug-17,1248,Third Party insurance,Manual,61530,First Owner,Diesel,74,5,27.39,Hatchback,Kolkata,7.78E-05,1.756132292
2017 Mahindra XUV500 W8 2WD,8.43,Feb-17,2179,Third Party insurance,Manual,20697,First Owner,Diesel,140,7,16,SUV,Kolkata,0.000407305,2.243896097
2022 Maruti Brezza VXi BSVI,9.67,Mar-23,1462,Comprehensive,Manual,3798,First Owner,Petrol,101.65,5,20.15,SUV,Kolkata,0.002546077,2.367436065
2018 Hyundai i20 1.2 Magna Executive,5.06,Nov-18,1197,Comprehensive,Manual,40965,First Owner,Petrol,81.83,5,18.6,Hatchback,Kolkata,0.00012352,1.8017098
2017 Nissan Micra Active XV Petrol,2.91,Nov-17,1198,Third Party,Manual,44639,Second Owner,Petrol,67.04,5,19.49,Hatchback,Kolkata,6.52E-05,1.363537374
2016 Ford Endeavour 2.2 Titanium AT 4X2,17,2016,2198,Third Party insurance,Automatic,50000,First Owner,Diesel,158,7,12.62,SUV,Kolkata,0.00034,2.890371758
2017 Honda WR-V i-VTEC VX,5.7,2017,1199,Third Party insurance,Manual,40000,First Owner,Petrol,88.7,5,17.5,SUV,Kolkata,0.0001425,1.902107526
2008 Chevrolet Aveo 1.4 LS Limited Edition,1.7,2008,1399,Third Party insurance,Manual,60000,First Owner,Petrol,94,5,14.4,Sedan,Kolkata,2.83E-05,0.993251773
2014 Hyundai Grand i10 Sportz,3.4,2014,1197,Third Party insurance,Manual,70000,Second Owner,Petrol,82,5,18.9,Hatchback,Kolkata,4.86E-05,1.481604541
2011 Maruti Swift Dzire VXi,2.5,2011,1298,Third Party insurance,Manual,100000,Second Owner,Petrol,85.8,5,17.5,Sedan,Kolkata,2.50E-05,1.252762968
2010 Hyundai i10 Sportz 1.2,1.7,2010,1197,Third Party insurance,Manual,120000,First Owner,Petrol,78.9,5,20.36,Hatchback,Kolkata,1.42E-05,0.993251773
2018 Maruti Baleno 1.2 Delta,5,2018,1197,Third Party insurance,Manual,30000,First Owner,Petrol,83.1,5,21.4,Hatchback,Kolkata,0.000166667,1.791759469
2009 Hyundai Santro Xing GLS,1.25,2009,1086,Third Party insurance,Manual,80000,First Owner,Petrol,62.1,5,17.92,Hatchback,Kolkata,1.56E-05,0.810930216
2015 Hyundai Grand i10 Asta,3.48,Sep-15,1197,Comprehensive,Manual,63179,First Owner,Petrol,82,5,18.9,Hatchback,Kolkata,5.51E-05,1.499623046
2020 Renault KWID RXT,4,Dec-20,799,Third Party,Manual,19715,Second Owner,Petrol,53.26,5,22.3,Hatchback,Kolkata,0.000202891,1.609437912
2014 Honda Amaze SX i-VTEC,3.02,Mar-14,1198,Comprehensive,Manual,93773,First Owner,Petrol,86.7,5,18,Sedan,Kolkata,3.22E-05,1.391281903
2012 Maruti Wagon R VXI BS IV,2.08,Feb-12,998,Comprehensive,Manual,69331,First Owner,Petrol,67.1,5,18.9,Hatchback,Kolkata,3.00E-05,1.124929597
2021 Tata Tiago XE BSVI,4.32,Jun-21,1199,Third Party,Manual,29558,First Owner,Petrol,84.82,5,19.01,Hatchback,Kolkata,0.000146153,1.671473303
2021 Renault KWID 1.0 RXT Opt,4.3,Dec-21,999,Comprehensive,Manual,9221,First Owner,Petrol,67,5,21.74,Hatchback,Kolkata,0.000466327,1.667706821
2018 Maruti Ignis 1.2 Delta BSIV,4.13,Oct-18,1197,Comprehensive,Manual,34271,Second Owner,Petrol,81.8,5,20.89,Hatchback,Kolkata,0.00012051,1.635105659
2021 Tata Tigor XZ BSVI,5.49,Sep-21,1199,Third Party,Manual,42325,First Owner,Petrol,84.82,5,19.28,Sedan,Kolkata,0.000129711,1.870262531
2018 Hyundai EON Magna Plus,2.73,Jun-18,814,Comprehensive,Manual,44895,First Owner,Petrol,55.2,5,21.1,Hatchback,Kolkata,6.08E-05,1.316408234
2010 Toyota Corolla Altis Diesel D4DJ,2.64,Sep-10,1364,Third Party,Manual,70947,Third Owner,Diesel,87.2,5,21.43,Sedan,Kolkata,3.72E-05,1.291983682
2020 Honda WR-V i-VTEC S,6.9,Mar-20,1199,Comprehensive,Manual,7281,Second Owner,Petrol,88.7,5,17.5,SUV,Kolkata,0.000947672,2.066862759
2020 MG Hector Sharp DCT,14,2020,1451,Third Party insurance,Automatic,60000,First Owner,Petrol,141,5,13.96,SUV,Kolkata,0.000233333,2.708050201
2015 Maruti Ciaz VDi Plus,4.75,2015,1248,Third Party insurance,Manual,80000,First Owner,Diesel,88.5,5,26.21,Sedan,Kolkata,5.94E-05,1.749199855
2017 Hyundai Elantra 1.6 SX Option AT,8,2017,1582,Third Party insurance,Automatic,60000,Third Owner,Diesel,126.2,5,18.23,Sedan,Kolkata,0.000133333,2.197224577
2010 Maruti Estilo LXI,1.2,2010,1061,Third Party insurance,Manual,70000,Second Owner,Petrol,,,19.5,Hatchback,Kolkata,1.71E-05,0.78845736
2019 Mahindra XUV500 W11 Option BSIV,13.5,2019,2179,Third Party insurance,Manual,80000,First Owner,Diesel,152.87,7,15.1,SUV,Kolkata,0.00016875,2.674148649
2016 Ford Aspire 1.2 Ti-VCT Titanium Plus,3,2016,1196,Third Party insurance,Manual,50000,First Owner,Petrol,86.8,5,18.16,Sedan,Kolkata,6.00E-05,1.386294361
2021 Hyundai Grand i10 Nios Asta,6.8,2021,1197,Third Party insurance,Manual,10000,First Owner,Petrol,81.86,5,20.7,Hatchback,Kolkata,0.00068,2.054123734
2018 Hyundai Elantra 2.0 SX Option AT,15,2018,1999,Third Party insurance,Automatic,30000,First Owner,Petrol,149.92,5,14.62,Sedan,Kolkata,0.0005,2.772588722
2014 Hyundai Santro Xing GLS,1.85,Jun-14,1086,Third Party,Manual,59005,First Owner,Petrol,62.1,5,17.92,Hatchback,Kolkata,3.14E-05,1.047318994
2017 Ford Ecosport 1.5 Ti VCT MT Titanium BSIV,5.42,Nov-17,1499,Comprehensive,Manual,39530,First Owner,Petrol,110.4,5,15.85,SUV,Kolkata,0.000137111,1.859418118
